time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 16_11_10","6615","7728","43"
"2013-08-13 16_11_11","6615","7726","49"
"2013-08-13 16_11_11","6615","7715","21"
"2013-08-13 16_11_12","6615","7729","22"
"2013-08-13 16_11_12","6615","7701","23"
"2013-08-13 16_11_13","6615","7713","30"
"2013-08-13 16_11_14","6615","7724","34"
"2013-08-13 16_11_14","6615","7732","40"
"2013-08-13 16_11_15","6615","7701","46"
"2013-08-13 16_11_16","6615","7674","33"
"2013-08-13 16_11_16","6615","7705","35"
"2013-08-13 16_11_17","6615","7705","32"
"2013-08-13 16_11_17","7191","7730","47"
"2013-08-13 16_11_18","7191","7801","24"
"2013-08-13 16_11_19","7191","7800","42"
"2013-08-13 16_11_19","7191","7832","41"
"2013-08-13 16_11_20","7191","7899","26"
"2013-08-13 16_11_21","7191","7899","29"
"2013-08-13 16_11_21","7191","7924","31"
"2013-08-13 16_11_22","7191","7916","28"
"2013-08-13 16_11_22","7191","7915","37"
"2013-08-13 16_11_23","7191","7917","50"
"2013-08-13 16_11_24","7191","7915","48"
"2013-08-13 16_11_24","7191","7914","44"
"2013-08-13 16_11_25","7191","7904","25"
"2013-08-13 16_11_25","7191","7915","27"
"2013-08-13 16_11_26","7191","7940","45"
"2013-08-13 16_11_27","7191","8000","39"
"2013-08-13 16_11_27","7191","7967","38"
"2013-08-13 16_11_28","7191","8004","36"
"2013-08-13 16_11_28","7191","8006","43"
"2013-08-13 16_11_29","7191","8016","49"
"2013-08-13 16_11_30","7191","8026","21"
"2013-08-13 16_11_30","7191","8056","22"
"2013-08-13 16_11_31","7191","8100","23"
"2013-08-13 16_11_32","7191","8100","30"
"2013-08-13 16_11_32","7191","8108","34"
"2013-08-13 16_11_33","7191","8103","40"
"2013-08-13 16_11_33","7191","8015","46"
"2013-08-13 16_11_34","7191","8064","33"
"2013-08-13 16_11_35","7191","8078","35"
"2013-08-13 16_11_35","7191","8107","32"
"2013-08-13 16_11_36","7191","8109","47"
"2013-08-13 16_11_36","7191","8020","24"
"2013-08-13 16_11_37","7191","7997","42"
"2013-08-13 16_11_38","7191","8033","41"
"2013-08-13 16_11_38","7191","8001","26"
"2013-08-13 16_11_39","7191","8001","29"
"2013-08-13 16_11_40","7191","8006","31"
"2013-08-13 16_11_40","7191","8109","28"
"2013-08-13 16_11_41","7191","8031","37"
"2013-08-13 16_11_41","7191","8002","50"
"2013-08-13 16_11_42","7191","8025","48"
"2013-08-13 16_11_43","7191","8096","44"
"2013-08-13 16_11_43","7191","8102","25"
"2013-08-13 16_11_44","7191","8117","27"
"2013-08-13 16_11_44","7191","8123","45"
"2013-08-13 16_11_45","7191","8003","39"
"2013-08-13 16_11_46","7191","7971","38"
"2013-08-13 16_11_46","7191","8015","36"
"2013-08-13 16_11_47","7191","7988","43"
"2013-08-13 16_11_47","7191","8004","49"
"2013-08-13 16_11_48","7191","8024","21"
"2013-08-13 16_11_49","7191","8003","22"
"2013-08-13 16_11_49","7191","7898","23"
"2013-08-13 16_11_50","7191","7844","30"
"2013-08-13 16_11_50","7191","7876","34"
"2013-08-13 16_11_51","7191","7917","40"
"2013-08-13 16_11_52","7191","7905","46"
"2013-08-13 16_11_52","7191","7807","33"
"2013-08-13 16_11_53","7191","7799","35"
"2013-08-13 16_11_53","7191","7822","32"
"2013-08-13 16_11_54","7191","7801","47"
"2013-08-13 16_11_55","7191","7835","24"
"2013-08-13 16_11_55","7191","7893","42"
"2013-08-13 16_11_56","7191","7873","41"
"2013-08-13 16_11_57","7191","7812","26"
"2013-08-13 16_11_57","7191","7748","29"
"2013-08-13 16_11_58","7191","7809","31"
"2013-08-13 16_11_58","7191","7823","28"
"2013-08-13 16_11_59","7191","7847","37"
"2013-08-13 16_12_00","7191","7990","50"
"2013-08-13 16_12_00","7191","7899","48"
"2013-08-13 16_12_01","7191","7808","44"
"2013-08-13 16_12_01","7191","7774","25"
"2013-08-13 16_12_02","7191","7818","27"
"2013-08-13 16_12_03","7191","7814","45"
"2013-08-13 16_12_03","7191","7812","39"
"2013-08-13 16_12_04","7191","7805","38"
"2013-08-13 16_12_04","7191","7807","36"
"2013-08-13 16_12_05","7191","7808","43"
"2013-08-13 16_12_06","7191","7806","49"
"2013-08-13 16_12_06","7191","7792","21"
"2013-08-13 16_12_07","7191","7804","22"
"2013-08-13 16_12_07","7191","7800","23"
"2013-08-13 16_12_08","7191","7810","30"
"2013-08-13 16_12_09","7191","7812","34"
"2013-08-13 16_12_09","7191","7805","40"
"2013-08-13 16_12_10","7191","7797","46"
"2013-08-13 16_12_10","7191","7810","33"
"2013-08-13 16_12_11","7191","7790","35"
"2013-08-13 16_12_12","851","901","48"
"2013-08-13 16_12_12","7191","7864","32"
"2013-08-13 16_12_12","7191","7893","47"
"2013-08-13 16_12_13","7191","7889","24"
"2013-08-13 16_12_14","7191","7811","42"
"2013-08-13 16_12_14","7191","7789","41"
"2013-08-13 16_12_15","7191","7819","26"
"2013-08-13 16_12_15","7191","7802","29"
"2013-08-13 16_12_16","7191","7816","31"
"2013-08-13 16_12_17","7191","7827","28"
"2013-08-13 16_12_17","7191","7805","37"
"2013-08-13 16_12_18","7191","7729","50"
"2013-08-13 16_12_18","7191","7201","44"
"2013-08-13 16_12_19","7191","7199","25"
"2013-08-13 16_12_20","7191","7217","27"
"2013-08-13 16_12_20","7191","7230","45"
"2013-08-13 16_12_21","7191","7213","39"
"2013-08-13 16_12_21","7191","7212","38"
"2013-08-13 16_12_22","7191","7305","36"
"2013-08-13 16_12_23","7191","7205","43"
"2013-08-13 16_12_23","672","728","48"
"2013-08-13 16_12_23","7191","7203","49"
"2013-08-13 16_12_24","7191","7214","21"
"2013-08-13 16_12_24","7191","7215","22"
"2013-08-13 16_12_25","7191","7203","23"
"2013-08-13 16_12_26","7191","7214","30"
"2013-08-13 16_12_26","7191","7218","34"
"2013-08-13 16_12_27","7191","7198","40"
"2013-08-13 16_12_27","7191","7198","46"
"2013-08-13 16_12_28","7191","7287","33"
"2013-08-13 16_12_29","6615","7300","35"
"2013-08-13 16_12_29","6615","7308","32"
"2013-08-13 16_12_30","6615","7204","47"
"2013-08-13 16_12_31","6615","7206","24"
"2013-08-13 16_12_31","6615","7212","42"
"2013-08-13 16_12_32","6615","7222","41"
"2013-08-13 16_12_32","6615","7206","26"
"2013-08-13 16_12_33","6615","7219","29"
"2013-08-13 16_12_34","6615","7228","31"
"2013-08-13 16_12_34","6615","7209","28"
"2013-08-13 16_12_35","6615","7222","37"
"2013-08-13 16_12_35","6615","7241","50"
"2013-08-13 16_12_36","6615","7134","44"
"2013-08-13 16_12_37","6615","7200","25"
"2013-08-13 16_12_37","6615","7203","27"
"2013-08-13 16_12_38","6615","7220","45"
"2013-08-13 16_12_38","6615","7217","39"
"2013-08-13 16_12_39","6615","7210","38"
"2013-08-13 16_12_40","6894","7251","36"
"2013-08-13 16_12_40","6615","7301","43"
"2013-08-13 16_12_41","6615","7900","48"
"2013-08-13 16_12_42","6615","7922","49"
"2013-08-13 16_12_42","6615","7906","21"
"2013-08-13 16_12_43","6615","7905","22"
"2013-08-13 16_12_43","6615","7915","23"
"2013-08-13 16_12_44","6615","7909","30"
"2013-08-13 16_12_45","6615","7905","34"
"2013-08-13 16_12_45","6615","7906","40"
"2013-08-13 16_12_46","6615","7982","46"
"2013-08-13 16_12_46","6615","7814","33"
"2013-08-13 16_12_47","6615","7909","35"
"2013-08-13 16_12_48","6625","7916","32"
"2013-08-13 16_12_48","6615","7912","47"
"2013-08-13 16_12_49","6615","7923","24"
"2013-08-13 16_12_49","6615","7895","42"
"2013-08-13 16_12_50","6678","7903","41"
"2013-08-13 16_12_51","6615","7898","26"
"2013-08-13 16_12_51","6894","7912","29"
"2013-08-13 16_12_52","7191","7911","31"
"2013-08-13 16_12_52","7191","7918","28"
"2013-08-13 16_12_53","7191","7915","37"
"2013-08-13 16_12_54","7191","7929","50"
"2013-08-13 16_12_54","7191","7900","44"
"2013-08-13 16_12_55","7191","7872","25"
"2013-08-13 16_12_56","7191","7913","27"
"2013-08-13 16_12_56","7191","7884","45"
"2013-08-13 16_12_57","7191","7898","39"
"2013-08-13 16_12_57","7191","7907","38"
"2013-08-13 16_12_58","7191","7915","36"
"2013-08-13 16_12_59","7191","7823","43"
"2013-08-13 16_12_59","7191","7820","48"
"2013-08-13 16_13_00","7191","7807","49"
"2013-08-13 16_13_00","7191","7748","21"
"2013-08-13 16_13_01","7191","7805","22"
"2013-08-13 16_13_02","7191","7803","23"
"2013-08-13 16_13_02","7191","7812","30"
"2013-08-13 16_13_03","7191","7813","34"
"2013-08-13 16_13_03","7178","7800","40"
"2013-08-13 16_13_04","7191","7712","46"
"2013-08-13 16_13_05","7191","7663","33"
"2013-08-13 16_13_05","7191","7716","35"
"2013-08-13 16_13_06","7191","7721","32"
"2013-08-13 16_13_06","7191","7729","47"
"2013-08-13 16_13_07","7191","7801","24"
"2013-08-13 16_13_08","7191","7801","42"
"2013-08-13 16_13_08","7191","7810","41"
"2013-08-13 16_13_09","7191","7821","26"
"2013-08-13 16_13_09","7191","7821","29"
"2013-08-13 16_13_10","7191","7809","31"
"2013-08-13 16_13_11","7191","7830","28"
"2013-08-13 16_13_11","7191","7812","37"
"2013-08-13 16_13_12","7191","7873","50"
"2013-08-13 16_13_13","7191","7800","44"
"2013-08-13 16_13_13","7191","7901","25"
"2013-08-13 16_13_14","7191","7817","27"
"2013-08-13 16_13_14","7191","7810","45"
"2013-08-13 16_13_15","7191","7817","39"
"2013-08-13 16_13_16","7191","7820","38"
"2013-08-13 16_13_16","7191","7839","36"
"2013-08-13 16_13_17","7191","7902","43"
"2013-08-13 16_13_17","7191","7901","48"
"2013-08-13 16_13_18","7191","7932","49"
"2013-08-13 16_13_19","7191","7923","21"
"2013-08-13 16_13_19","7191","7906","22"
"2013-08-13 16_13_20","7191","7909","23"
"2013-08-13 16_13_20","7191","7952","30"
"2013-08-13 16_13_21","7191","7999","34"
"2013-08-13 16_13_22","7191","8100","40"
"2013-08-13 16_13_22","7191","8015","46"
"2013-08-13 16_13_23","7191","8007","33"
"2013-08-13 16_13_24","7191","8019","35"
"2013-08-13 16_13_24","7191","8002","32"
"2013-08-13 16_13_25","7191","8086","47"
"2013-08-13 16_13_25","7191","8001","24"
"2013-08-13 16_13_26","7191","8002","42"
"2013-08-13 16_13_27","7191","7999","41"
"2013-08-13 16_13_27","7191","8008","26"
"2013-08-13 16_13_28","7191","8004","29"
"2013-08-13 16_13_28","7222","7955","31"
"2013-08-13 16_13_29","7191","7993","28"
"2013-08-13 16_13_30","7191","7999","37"
"2013-08-13 16_13_30","7191","8011","50"
"2013-08-13 16_13_31","7191","7913","44"
"2013-08-13 16_13_31","7191","7914","25"
"2013-08-13 16_13_32","7191","7870","27"
"2013-08-13 16_13_33","7191","7880","45"
"2013-08-13 16_13_33","7191","7888","39"
"2013-08-13 16_13_34","7191","7908","38"
"2013-08-13 16_13_34","7191","7933","36"
"2013-08-13 16_13_35","7191","7795","43"
"2013-08-13 16_13_36","7191","7814","48"
"2013-08-13 16_13_36","7170","7881","49"
"2013-08-13 16_13_37","7191","7898","21"
"2013-08-13 16_13_38","7191","7907","22"
"2013-08-13 16_13_38","7191","7910","23"
"2013-08-13 16_13_39","7191","7922","30"
"2013-08-13 16_13_39","7191","7811","34"
"2013-08-13 16_13_40","7078","7823","40"
"2013-08-13 16_13_41","7191","7817","46"
"2013-08-13 16_13_41","7191","7744","33"
"2013-08-13 16_13_42","7191","7807","35"
"2013-08-13 16_13_42","7191","7804","32"
"2013-08-13 16_13_43","7191","7762","47"
"2013-08-13 16_13_44","7191","7804","24"
"2013-08-13 16_13_44","7191","7800","42"
"2013-08-13 16_13_45","7191","7811","41"
"2013-08-13 16_13_45","7191","7755","26"
"2013-08-13 16_13_46","7191","7811","29"
"2013-08-13 16_13_47","7191","7801","31"
"2013-08-13 16_13_47","7201","7895","28"
"2013-08-13 16_13_48","7191","7900","37"
"2013-08-13 16_13_49","7191","7917","50"
"2013-08-13 16_13_49","7191","7915","44"
"2013-08-13 16_13_50","7191","7824","25"
"2013-08-13 16_13_50","7191","7919","27"
"2013-08-13 16_13_51","7191","7918","45"
"2013-08-13 16_13_52","7191","7988","39"
"2013-08-13 16_13_52","7191","8000","38"
"2013-08-13 16_13_53","7191","7974","36"
"2013-08-13 16_13_53","7191","8005","43"
"2013-08-13 16_13_54","7191","8015","48"
"2013-08-13 16_13_55","7191","7924","49"
"2013-08-13 16_13_55","7191","7803","21"
"2013-08-13 16_13_56","7254","7922","22"
"2013-08-13 16_13_56","7191","7901","23"
"2013-08-13 16_13_57","7191","7906","30"
"2013-08-13 16_13_58","7191","7904","34"
"2013-08-13 16_13_58","7191","7912","40"
"2013-08-13 16_13_59","7191","7900","46"
"2013-08-13 16_13_59","7191","7830","33"
"2013-08-13 16_14_00","7191","7911","35"
"2013-08-13 16_14_01","7191","7907","32"
"2013-08-13 16_14_01","7191","7908","47"
"2013-08-13 16_14_02","7191","7708","24"
"2013-08-13 16_14_02","7191","7797","42"
"2013-08-13 16_14_03","7191","7800","41"
"2013-08-13 16_14_04","7191","7751","26"
"2013-08-13 16_14_04","7191","7801","29"
"2013-08-13 16_14_05","7191","7816","31"
"2013-08-13 16_14_06","7191","7800","28"
"2013-08-13 16_14_06","7191","7802","37"
"2013-08-13 16_14_07","7191","7812","50"
"2013-08-13 16_14_07","7191","7805","44"
"2013-08-13 16_14_08","7191","7812","25"
"2013-08-13 16_14_09","7191","7821","27"
"2013-08-13 16_14_09","7191","7758","45"
"2013-08-13 16_14_10","7191","7807","39"
"2013-08-13 16_14_10","7191","7706","38"
"2013-08-13 16_14_11","7191","7760","36"
"2013-08-13 16_14_12","7191","7802","43"
"2013-08-13 16_14_12","7191","7804","48"
"2013-08-13 16_14_13","7191","7811","49"
"2013-08-13 16_14_13","7191","7766","21"
"2013-08-13 16_14_14","7191","7805","22"
"2013-08-13 16_14_15","7191","7812","23"
"2013-08-13 16_14_15","7191","7848","30"
"2013-08-13 16_14_16","7191","7900","34"
"2013-08-13 16_14_17","7191","7900","40"
"2013-08-13 16_14_17","7191","7923","46"
"2013-08-13 16_14_18","7191","7913","33"
"2013-08-13 16_14_18","7191","7912","35"
"2013-08-13 16_14_19","7191","7909","32"
"2013-08-13 16_14_20","7191","7946","47"
"2013-08-13 16_14_20","7191","7998","24"
"2013-08-13 16_14_21","7191","7991","42"
"2013-08-13 16_14_21","7191","7996","41"
"2013-08-13 16_14_22","7191","7999","26"
"2013-08-13 16_14_23","7191","8005","29"
"2013-08-13 16_14_23","719","875","43"
"2013-08-13 16_14_23","7191","7971","31"
"2013-08-13 16_14_24","7191","7918","28"
"2013-08-13 16_14_24","7191","7923","37"
"2013-08-13 16_14_25","7191","7883","50"
"2013-08-13 16_14_26","7191","7897","44"
"2013-08-13 16_14_26","7191","7908","25"
"2013-08-13 16_14_27","7191","7906","27"
"2013-08-13 16_14_27","7191","7850","45"
"2013-08-13 16_14_28","7191","7902","39"
"2013-08-13 16_14_29","7191","7886","38"
"2013-08-13 16_14_29","7191","7940","36"
"2013-08-13 16_14_30","7191","7401","48"
"2013-08-13 16_14_31","7191","7293","49"
"2013-08-13 16_14_31","7191","7300","21"
"2013-08-13 16_14_32","7191","7305","22"
"2013-08-13 16_14_32","7191","7298","23"
"2013-08-13 16_14_33","7191","7313","30"
"2013-08-13 16_14_34","7191","7237","34"
"2013-08-13 16_14_34","7191","7302","40"
"2013-08-13 16_14_35","851","898","31"
"2013-08-13 16_14_35","7191","7302","46"
"2013-08-13 16_14_35","7191","7318","33"
"2013-08-13 16_14_36","7191","7324","35"
"2013-08-13 16_14_37","7191","7320","32"
"2013-08-13 16_14_37","7191","7323","47"
"2013-08-13 16_14_38","7191","7226","24"
"2013-08-13 16_14_38","7191","7214","42"
"2013-08-13 16_14_39","7191","7212","41"
"2013-08-13 16_14_40","7191","7139","26"
"2013-08-13 16_14_40","6615","7210","29"
"2013-08-13 16_14_41","7191","7531","43"
"2013-08-13 16_14_41","6615","7218","28"
"2013-08-13 16_14_42","6615","7203","37"
"2013-08-13 16_14_43","6615","7215","50"
"2013-08-13 16_14_43","857","899","22"
"2013-08-13 16_14_43","6615","7204","44"
"2013-08-13 16_14_44","6615","7200","25"
"2013-08-13 16_14_44","6615","7200","27"
"2013-08-13 16_14_45","6615","7196","45"
"2013-08-13 16_14_46","6615","7189","39"
"2013-08-13 16_14_46","6615","7198","38"
"2013-08-13 16_14_47","6678","7202","36"
"2013-08-13 16_14_47","6615","7147","48"
"2013-08-13 16_14_48","6615","7201","49"
"2013-08-13 16_14_49","6615","7201","21"
"2013-08-13 16_14_49","6615","6616","23"
"2013-08-13 16_14_50","6615","6607","30"
"2013-08-13 16_14_51","7191","6613","34"
"2013-08-13 16_14_51","6615","6505","40"
"2013-08-13 16_14_52","7191","6808","31"
"2013-08-13 16_14_52","6615","7106","46"
"2013-08-13 16_14_53","6615","7126","33"
"2013-08-13 16_14_54","6615","7200","35"
"2013-08-13 16_14_54","6615","7202","32"
"2013-08-13 16_14_55","6615","7220","47"
"2013-08-13 16_14_55","6615","7227","24"
"2013-08-13 16_14_56","6615","7204","42"
"2013-08-13 16_14_57","6615","7219","41"
"2013-08-13 16_14_57","6615","7232","26"
"2013-08-13 16_14_58","6615","7300","29"
"2013-08-13 16_14_59","6615","7300","43"
"2013-08-13 16_14_59","6615","7304","28"
"2013-08-13 16_15_00","6615","7322","37"
"2013-08-13 16_15_00","6039","7402","50"
"2013-08-13 16_15_01","6615","7600","22"
"2013-08-13 16_15_02","6039","8004","44"
"2013-08-13 16_15_02","6039","8017","25"
"2013-08-13 16_15_03","6039","8004","27"
"2013-08-13 16_15_03","6039","8008","45"
"2013-08-13 16_15_04","6615","8002","39"
"2013-08-13 16_15_05","6615","8083","38"
"2013-08-13 16_15_05","6615","8074","36"
"2013-08-13 16_15_06","6615","8099","48"
"2013-08-13 16_15_07","6615","8003","49"
"2013-08-13 16_15_07","6615","8001","21"
"2013-08-13 16_15_08","6615","7963","23"
"2013-08-13 16_15_08","6615","7891","30"
"2013-08-13 16_15_09","6518","8044","34"
"2013-08-13 16_15_10","6615","8100","40"
"2013-08-13 16_15_10","6615","8100","31"
"2013-08-13 16_15_11","6615","8103","46"
"2013-08-13 16_15_11","6615","8116","33"
"2013-08-13 16_15_12","7191","8058","35"
"2013-08-13 16_15_13","7191","8030","32"
"2013-08-13 16_15_13","7191","8081","47"
"2013-08-13 16_15_14","7191","8102","24"
"2013-08-13 16_15_15","7191","8118","42"
"2013-08-13 16_15_15","7191","8125","41"
"2013-08-13 16_15_16","7191","8116","26"
"2013-08-13 16_15_16","7191","8007","29"
"2013-08-13 16_15_17","7254","7998","43"
"2013-08-13 16_15_18","7191","8025","28"
"2013-08-13 16_15_18","7191","8089","37"
"2013-08-13 16_15_19","7191","7990","50"
"2013-08-13 16_15_19","7767","8004","22"
"2013-08-13 16_15_20","7191","7953","44"
"2013-08-13 16_15_21","7191","7996","25"
"2013-08-13 16_15_21","7191","8100","27"
"2013-08-13 16_15_22","7191","8100","45"
"2013-08-13 16_15_23","7191","8101","39"
"2013-08-13 16_15_23","7191","8119","38"
"2013-08-13 16_15_24","7201","7992","36"
"2013-08-13 16_15_24","7191","8010","48"
"2013-08-13 16_15_25","7191","8024","49"
"2013-08-13 16_15_26","7191","8052","21"
"2013-08-13 16_15_26","7191","8100","23"
"2013-08-13 16_15_27","7191","8067","30"
"2013-08-13 16_15_27","7191","8106","34"
"2013-08-13 16_15_28","7191","7991","40"
"2013-08-13 16_15_29","7191","8001","31"
"2013-08-13 16_15_29","7191","7961","46"
"2013-08-13 16_15_30","7222","7992","33"
"2013-08-13 16_15_30","7191","8005","35"
"2013-08-13 16_15_31","7191","7907","32"
"2013-08-13 16_15_32","7191","7932","47"
"2013-08-13 16_15_32","7191","7980","24"
"2013-08-13 16_15_33","7191","7977","42"
"2013-08-13 16_15_34","7191","8004","41"
"2013-08-13 16_15_34","7191","8006","26"
"2013-08-13 16_15_35","7191","8071","29"
"2013-08-13 16_15_35","7191","8101","43"
"2013-08-13 16_15_36","7191","8101","28"
"2013-08-13 16_15_37","7191","8015","37"
"2013-08-13 16_15_37","7191","8095","50"
"2013-08-13 16_15_38","841","992","23"
"2013-08-13 16_15_38","7191","8088","22"
"2013-08-13 16_15_39","7191","8107","44"
"2013-08-13 16_15_39","7191","8154","25"
"2013-08-13 16_15_40","7191","8170","27"
"2013-08-13 16_15_40","7191","8101","45"
"2013-08-13 16_15_41","7191","8118","39"
"2013-08-13 16_15_42","7191","8099","38"
"2013-08-13 16_15_42","7191","8109","36"
"2013-08-13 16_15_43","7191","8030","48"
"2013-08-13 16_15_43","7191","8136","49"
"2013-08-13 16_15_44","7191","8101","21"
"2013-08-13 16_15_45","7191","7602","30"
"2013-08-13 16_15_45","7191","7492","34"
"2013-08-13 16_15_46","7191","7509","40"
"2013-08-13 16_15_47","7191","7513","31"
"2013-08-13 16_15_47","7191","7520","46"
"2013-08-13 16_15_48","7191","7544","33"
"2013-08-13 16_15_48","7191","7600","35"
"2013-08-13 16_15_49","7191","7600","32"
"2013-08-13 16_15_50","7191","7628","47"
"2013-08-13 16_15_50","7191","7599","24"
"2013-08-13 16_15_51","7191","7648","42"
"2013-08-13 16_15_52","7191","7628","41"
"2013-08-13 16_15_52","7191","7604","26"
"2013-08-13 16_15_53","7191","7610","29"
"2013-08-13 16_15_53","7191","7518","43"
"2013-08-13 16_15_54","7191","7507","28"
"2013-08-13 16_15_55","7191","7515","37"
"2013-08-13 16_15_55","7191","7416","50"
"2013-08-13 16_15_56","7191","7800","23"
"2013-08-13 16_15_56","6615","8091","22"
"2013-08-13 16_15_57","6615","8104","44"
"2013-08-13 16_15_58","6615","8120","25"
"2013-08-13 16_15_58","7191","8013","27"
"2013-08-13 16_15_59","7201","7990","45"
"2013-08-13 16_15_59","7191","8032","39"
"2013-08-13 16_16_00","7191","8105","38"
"2013-08-13 16_16_01","7191","8101","36"
"2013-08-13 16_16_01","6615","8122","48"
"2013-08-13 16_16_02","6615","8131","49"
"2013-08-13 16_16_03","7191","8005","21"
"2013-08-13 16_16_03","7191","8038","30"
"2013-08-13 16_16_04","7254","8095","34"
"2013-08-13 16_16_04","6615","8086","40"
"2013-08-13 16_16_05","6615","8122","31"
"2013-08-13 16_16_06","6615","8113","46"
"2013-08-13 16_16_06","6615","8110","33"
