time_block,EXPECTED_TIME_TO_SERVE_COMPOSITION,REAL_TIME_TO_SERVE_COMPOSITION,CLIENT_AGENT
"2013-08-13 11_56_42","3318","4102","23"
"2013-08-13 11_56_42","3169","4102","14"
"2013-08-13 11_56_43","3633","3601","17"
"2013-08-13 11_56_43","3633","3596","20"
"2013-08-13 11_56_44","3747","3595","12"
"2013-08-13 11_56_44","3747","3600","18"
"2013-08-13 11_56_45","3318","3603","13"
"2013-08-13 11_56_45","3318","3604","22"
"2013-08-13 11_56_46","3318","4080","33"
"2013-08-13 11_56_46","3318","4097","31"
"2013-08-13 11_56_47","3318","4099","34"
"2013-08-13 11_56_47","3318","4096","35"
"2013-08-13 11_56_48","3318","4200","25"
"2013-08-13 11_56_48","3318","4100","19"
"2013-08-13 11_56_49","3318","4100","36"
"2013-08-13 11_56_49","3318","4069","27"
"2013-08-13 11_56_50","3318","4100","32"
"2013-08-13 11_56_50","3318","4098","40"
"2013-08-13 11_56_51","3318","4098","37"
"2013-08-13 11_56_51","887","1103","26"
"2013-08-13 11_56_51","3318","4105","11"
"2013-08-13 11_56_52","3318","4126","29"
"2013-08-13 11_56_52","3318","4132","30"
"2013-08-13 11_56_53","3747","4100","28"
"2013-08-13 11_56_53","3318","4202","16"
"2013-08-13 11_56_54","2889","4082","15"
"2013-08-13 11_56_54","2889","4108","24"
"2013-08-13 11_56_55","2889","4097","38"
"2013-08-13 11_56_55","887","1101","20"
"2013-08-13 11_56_55","2889","4109","21"
"2013-08-13 11_56_56","2889","4102","39"
"2013-08-13 11_56_56","3204","4101","23"
"2013-08-13 11_56_57","3204","4101","14"
"2013-08-13 11_56_57","3318","4096","17"
"2013-08-13 11_56_58","3318","3500","12"
"2013-08-13 11_56_58","3318","3604","18"
"2013-08-13 11_56_59","3318","3612","13"
"2013-08-13 11_56_59","3318","3600","22"
"2013-08-13 11_57_00","3318","3602","33"
"2013-08-13 11_57_00","3318","3590","31"
"2013-08-13 11_57_01","3318","3661","34"
"2013-08-13 11_57_01","3318","3600","35"
"2013-08-13 11_57_02","3318","3601","25"
"2013-08-13 11_57_02","3318","3605","19"
"2013-08-13 11_57_03","3318","3600","36"
"2013-08-13 11_57_03","3318","3598","27"
"2013-08-13 11_57_04","3318","3600","32"
"2013-08-13 11_57_04","3633","3602","40"
"2013-08-13 11_57_05","3318","3600","37"
"2013-08-13 11_57_05","3633","3765","26"
"2013-08-13 11_57_06","3318","4102","11"
"2013-08-13 11_57_06","3318","4102","29"
"2013-08-13 11_57_07","3318","4101","30"
"2013-08-13 11_57_07","3318","4101","28"
"2013-08-13 11_57_08","3318","4096","16"
"2013-08-13 11_57_08","3318","4096","15"
"2013-08-13 11_57_09","2889","4100","24"
"2013-08-13 11_57_09","2889","4201","38"
"2013-08-13 11_57_10","2889","4712","20"
"2013-08-13 11_57_10","2889","4705","21"
"2013-08-13 11_57_11","2889","4600","39"
"2013-08-13 11_57_11","2889","4599","23"
"2013-08-13 11_57_12","2889","4701","14"
"2013-08-13 11_57_12","2889","4579","17"
"2013-08-13 11_57_13","2889","4598","12"
"2013-08-13 11_57_13","2889","4626","18"
"2013-08-13 11_57_14","2889","4648","13"
"2013-08-13 11_57_14","2889","4614","22"
"2013-08-13 11_57_15","2889","4601","33"
"2013-08-13 11_57_15","2889","4602","31"
"2013-08-13 11_57_16","2889","4597","34"
"2013-08-13 11_57_16","2889","4600","35"
"2013-08-13 11_57_17","3204","4642","25"
"2013-08-13 11_57_17","3169","4671","19"
"2013-08-13 11_57_18","3318","4615","36"
"2013-08-13 11_57_18","3318","4612","27"
"2013-08-13 11_57_19","3318","4591","32"
"2013-08-13 11_57_19","3318","4699","40"
"2013-08-13 11_57_20","3318","4598","37"
"2013-08-13 11_57_20","3633","4619","26"
"2013-08-13 11_57_21","3747","4600","11"
"2013-08-13 11_57_21","3747","4458","29"
"2013-08-13 11_57_22","3747","4592","30"
"2013-08-13 11_57_22","3747","4714","28"
"2013-08-13 11_57_23","3747","4700","16"
"2013-08-13 11_57_23","3747","4612","15"
"2013-08-13 11_57_24","3747","4598","24"
"2013-08-13 11_57_24","3747","4602","38"
"2013-08-13 11_57_25","3747","4616","20"
"2013-08-13 11_57_25","3747","4711","21"
"2013-08-13 11_57_26","3747","4601","39"
"2013-08-13 11_57_26","3747","4582","23"
"2013-08-13 11_57_27","3598","4600","14"
"2013-08-13 11_57_27","3747","4609","17"
"2013-08-13 11_57_28","4176","4708","12"
"2013-08-13 11_57_28","3747","4504","18"
"2013-08-13 11_57_29","3747","4700","13"
"2013-08-13 11_57_29","3747","4600","22"
"2013-08-13 11_57_30","3747","4589","33"
"2013-08-13 11_57_30","3747","4570","31"
"2013-08-13 11_57_31","3747","4586","34"
"2013-08-13 11_57_31","3747","4673","35"
"2013-08-13 11_57_32","3747","4596","25"
"2013-08-13 11_57_32","3747","4592","19"
"2013-08-13 11_57_33","3747","4588","36"
"2013-08-13 11_57_33","3747","4600","27"
"2013-08-13 11_57_34","3747","4612","32"
"2013-08-13 11_57_34","3747","4602","40"
"2013-08-13 11_57_35","3747","4499","37"
"2013-08-13 11_57_35","3747","4599","26"
"2013-08-13 11_57_36","3747","4618","11"
"2013-08-13 11_57_36","3747","4603","29"
"2013-08-13 11_57_37","3747","4595","30"
"2013-08-13 11_57_37","4176","4509","28"
"2013-08-13 11_57_38","3747","4593","16"
"2013-08-13 11_57_38","3747","4598","15"
"2013-08-13 11_57_39","3747","4595","24"
"2013-08-13 11_57_39","3747","4599","38"
"2013-08-13 11_57_40","3747","4601","20"
"2013-08-13 11_57_40","3747","4595","21"
"2013-08-13 11_57_41","3747","4607","39"
"2013-08-13 11_57_41","3747","4583","23"
"2013-08-13 11_57_42","3747","4595","14"
"2013-08-13 11_57_42","3747","4597","17"
"2013-08-13 11_57_43","3747","4595","12"
"2013-08-13 11_57_43","3747","4696","18"
"2013-08-13 11_57_44","3747","4608","13"
"2013-08-13 11_57_44","3747","4704","22"
"2013-08-13 11_57_45","3747","4599","33"
"2013-08-13 11_57_45","3747","4603","31"
"2013-08-13 11_57_46","3747","4603","34"
"2013-08-13 11_57_46","3747","4601","35"
"2013-08-13 11_57_47","3747","4601","25"
"2013-08-13 11_57_47","3747","4601","19"
"2013-08-13 11_57_48","3747","4603","36"
"2013-08-13 11_57_48","3747","4600","27"
"2013-08-13 11_57_49","3747","4596","32"
"2013-08-13 11_57_49","3747","4599","40"
"2013-08-13 11_57_50","3747","4601","37"
"2013-08-13 11_57_50","3747","4600","26"
"2013-08-13 11_57_51","887","1001","38"
"2013-08-13 11_57_51","3747","4613","11"
"2013-08-13 11_57_51","3747","4603","29"
"2013-08-13 11_57_52","3747","4600","30"
"2013-08-13 11_57_52","3747","4602","28"
"2013-08-13 11_57_53","3747","4600","16"
"2013-08-13 11_57_53","3747","4613","15"
"2013-08-13 11_57_54","3747","4585","24"
"2013-08-13 11_57_54","3747","4101","20"
"2013-08-13 11_57_55","3747","4100","21"
"2013-08-13 11_57_55","3747","4102","39"
"2013-08-13 11_57_56","3747","4113","23"
"2013-08-13 11_57_56","3747","4098","14"
"2013-08-13 11_57_57","3747","4129","17"
"2013-08-13 11_57_57","3747","4131","12"
"2013-08-13 11_57_58","3747","4200","18"
"2013-08-13 11_57_58","3747","4104","13"
"2013-08-13 11_57_59","3747","4090","22"
"2013-08-13 11_57_59","3747","4100","33"
"2013-08-13 11_58_00","3747","4103","31"
"2013-08-13 11_58_00","3747","4105","34"
"2013-08-13 11_58_01","3747","4087","35"
"2013-08-13 11_58_01","3747","4197","25"
"2013-08-13 11_58_02","3747","4104","19"
"2013-08-13 11_58_02","3747","4104","36"
"2013-08-13 11_58_03","3747","4103","27"
"2013-08-13 11_58_03","3747","4107","32"
"2013-08-13 11_58_04","3747","4201","40"
"2013-08-13 11_58_04","3747","4098","37"
"2013-08-13 11_58_05","3318","4101","26"
"2013-08-13 11_58_05","3318","4200","38"
"2013-08-13 11_58_06","3318","4601","11"
"2013-08-13 11_58_06","3318","4610","29"
"2013-08-13 11_58_07","865","999","39"
"2013-08-13 11_58_07","3318","4601","30"
"2013-08-13 11_58_07","3318","4603","28"
"2013-08-13 11_58_08","3318","4601","16"
"2013-08-13 11_58_08","3318","4600","15"
"2013-08-13 11_58_09","3318","4593","24"
"2013-08-13 11_58_09","3318","4597","20"
"2013-08-13 11_58_10","3318","4569","21"
"2013-08-13 11_58_10","3318","4202","23"
"2013-08-13 11_58_11","3318","4113","14"
"2013-08-13 11_58_11","3318","4100","17"
"2013-08-13 11_58_12","3318","4195","12"
"2013-08-13 11_58_12","3318","4096","18"
"2013-08-13 11_58_13","3318","4100","13"
"2013-08-13 11_58_13","3318","4101","22"
"2013-08-13 11_58_14","3318","4075","33"
"2013-08-13 11_58_14","3318","4097","31"
"2013-08-13 11_58_15","3318","4103","34"
"2013-08-13 11_58_15","3318","4102","35"
"2013-08-13 11_58_16","3633","4199","25"
"2013-08-13 11_58_16","3747","4103","19"
"2013-08-13 11_58_17","3747","4100","36"
"2013-08-13 11_58_17","3747","4103","27"
"2013-08-13 11_58_18","887","1002","29"
"2013-08-13 11_58_18","3747","4201","32"
"2013-08-13 11_58_18","3747","4098","40"
"2013-08-13 11_58_19","3747","4103","37"
"2013-08-13 11_58_19","3747","4102","26"
"2013-08-13 11_58_20","3747","4113","38"
"2013-08-13 11_58_20","3747","4099","11"
"2013-08-13 11_58_21","3318","3739","39"
"2013-08-13 11_58_21","3318","4100","30"
"2013-08-13 11_58_22","3318","4100","28"
"2013-08-13 11_58_22","3318","4098","16"
"2013-08-13 11_58_23","3318","4099","15"
"2013-08-13 11_58_23","3318","4099","24"
"2013-08-13 11_58_24","3318","4106","20"
"2013-08-13 11_58_24","3318","4203","21"
"2013-08-13 11_58_25","3318","4104","23"
"2013-08-13 11_58_25","3318","4099","14"
"2013-08-13 11_58_26","3318","4106","17"
"2013-08-13 11_58_26","3318","4116","12"
"2013-08-13 11_58_27","3318","4207","18"
"2013-08-13 11_58_27","3318","4102","13"
"2013-08-13 11_58_28","3318","4189","22"
"2013-08-13 11_58_28","3318","4095","33"
"2013-08-13 11_58_29","3318","4099","31"
"2013-08-13 11_58_29","3318","4104","34"
"2013-08-13 11_58_30","3318","4136","35"
"2013-08-13 11_58_30","3318","4102","25"
"2013-08-13 11_58_31","3318","4099","19"
"2013-08-13 11_58_31","3318","4102","36"
"2013-08-13 11_58_32","3204","4099","27"
"2013-08-13 11_58_32","3204","4203","29"
"2013-08-13 11_58_33","3318","4598","32"
"2013-08-13 11_58_33","3318","4591","40"
"2013-08-13 11_58_34","3318","4602","37"
"2013-08-13 11_58_34","3318","4628","26"
"2013-08-13 11_58_35","3318","4606","38"
"2013-08-13 11_58_35","3318","4705","11"
"2013-08-13 11_58_36","3318","4600","39"
"2013-08-13 11_58_36","3318","4699","30"
"2013-08-13 11_58_37","3292","4699","28"
"2013-08-13 11_58_37","3318","4602","16"
"2013-08-13 11_58_38","3318","4606","15"
"2013-08-13 11_58_38","3318","4601","24"
"2013-08-13 11_58_39","3318","4700","20"
"2013-08-13 11_58_39","3318","4600","21"
"2013-08-13 11_58_40","3318","4616","23"
"2013-08-13 11_58_40","3318","4589","14"
"2013-08-13 11_58_41","3318","4609","17"
"2013-08-13 11_58_41","3318","4583","12"
"2013-08-13 11_58_42","3318","4698","18"
"2013-08-13 11_58_42","3318","4600","13"
"2013-08-13 11_58_43","3318","4632","22"
"2013-08-13 11_58_43","3633","4601","33"
"2013-08-13 11_58_44","3747","4602","31"
"2013-08-13 11_58_44","3747","4606","34"
"2013-08-13 11_58_45","3747","4609","35"
"2013-08-13 11_58_45","3747","4622","25"
"2013-08-13 11_58_46","3747","4602","19"
"2013-08-13 11_58_46","3598","4602","36"
"2013-08-13 11_58_47","3747","4579","27"
"2013-08-13 11_58_47","4176","4604","29"
"2013-08-13 11_58_48","3747","4573","32"
"2013-08-13 11_58_48","3747","4601","40"
"2013-08-13 11_58_49","3747","4602","37"
"2013-08-13 11_58_49","3747","4599","26"
"2013-08-13 11_58_50","3747","4611","38"
"2013-08-13 11_58_50","3747","4599","11"
"2013-08-13 11_58_51","3747","4602","39"
"2013-08-13 11_58_51","3747","4616","30"
"2013-08-13 11_58_52","3747","4600","28"
"2013-08-13 11_58_52","3747","4604","16"
"2013-08-13 11_58_53","3747","4607","15"
"2013-08-13 11_58_53","3747","4596","24"
"2013-08-13 11_58_54","3747","4601","20"
"2013-08-13 11_58_54","3747","4601","21"
"2013-08-13 11_58_55","3747","4599","23"
"2013-08-13 11_58_55","3747","4593","14"
"2013-08-13 11_58_56","3747","4603","17"
"2013-08-13 11_58_56","3747","4602","12"
"2013-08-13 11_58_57","4176","4700","18"
"2013-08-13 11_58_57","3747","4607","13"
"2013-08-13 11_58_58","3747","4660","22"
"2013-08-13 11_58_58","3747","4599","33"
"2013-08-13 11_58_59","3747","4597","31"
"2013-08-13 11_58_59","3747","4601","34"
"2013-08-13 11_59_00","3747","4566","35"
"2013-08-13 11_59_00","3747","4603","25"
"2013-08-13 11_59_01","3747","4601","19"
"2013-08-13 11_59_01","3747","4606","36"
"2013-08-13 11_59_02","3747","4595","27"
"2013-08-13 11_59_02","3747","4707","29"
"2013-08-13 11_59_03","3598","4708","32"
"2013-08-13 11_59_03","3747","4600","40"
"2013-08-13 11_59_04","3747","4599","37"
"2013-08-13 11_59_04","3747","4709","26"
"2013-08-13 11_59_05","3747","4601","38"
"2013-08-13 11_59_05","3747","4599","11"
"2013-08-13 11_59_06","3747","4603","39"
"2013-08-13 11_59_06","3747","4697","30"
"2013-08-13 11_59_07","3747","4626","28"
"2013-08-13 11_59_07","3747","4599","16"
"2013-08-13 11_59_08","3747","4599","15"
"2013-08-13 11_59_08","3747","4582","24"
"2013-08-13 11_59_09","3747","4600","20"
"2013-08-13 11_59_09","3747","4600","21"
"2013-08-13 11_59_10","3747","4602","23"
"2013-08-13 11_59_10","3747","4602","14"
"2013-08-13 11_59_11","3747","4605","17"
"2013-08-13 11_59_11","3747","4598","12"
"2013-08-13 11_59_12","3747","4599","18"
"2013-08-13 11_59_12","3747","4609","13"
"2013-08-13 11_59_13","3747","4605","22"
"2013-08-13 11_59_13","887","1002","27"
"2013-08-13 11_59_13","4176","4602","33"
"2013-08-13 11_59_14","3747","4609","31"
"2013-08-13 11_59_14","3747","4600","34"
"2013-08-13 11_59_15","3747","4560","35"
"2013-08-13 11_59_15","3747","4604","25"
"2013-08-13 11_59_16","3747","4700","19"
"2013-08-13 11_59_16","3747","4600","36"
"2013-08-13 11_59_17","3742","4098","29"
"2013-08-13 11_59_17","3698","4131","32"
"2013-08-13 11_59_18","3747","4195","40"
"2013-08-13 11_59_18","3747","4102","37"
"2013-08-13 11_59_19","3747","4111","26"
"2013-08-13 11_59_19","3747","4092","38"
"2013-08-13 11_59_20","3747","4201","11"
"2013-08-13 11_59_20","3747","4100","39"
"2013-08-13 11_59_21","3747","4142","30"
"2013-08-13 11_59_21","3747","4103","28"
"2013-08-13 11_59_22","3747","4132","16"
"2013-08-13 11_59_22","3747","4100","15"
"2013-08-13 11_59_23","3747","4097","24"
"2013-08-13 11_59_24","3747","4185","20"
"2013-08-13 11_59_24","3747","4199","21"
"2013-08-13 11_59_25","3747","4248","23"
"2013-08-13 11_59_25","3747","4198","14"
"2013-08-13 11_59_26","3747","4201","17"
"2013-08-13 11_59_26","3747","4200","12"
"2013-08-13 11_59_27","3747","4200","18"
"2013-08-13 11_59_27","3747","4201","13"
"2013-08-13 11_59_28","3318","4200","22"
"2013-08-13 11_59_28","3318","4376","27"
"2013-08-13 11_59_29","3318","4696","33"
"2013-08-13 11_59_29","3318","4660","31"
"2013-08-13 11_59_30","3318","4701","34"
"2013-08-13 11_59_30","3318","4701","35"
"2013-08-13 11_59_31","3318","4700","25"
"2013-08-13 11_59_31","3318","4705","19"
"2013-08-13 11_59_32","3318","4701","36"
"2013-08-13 11_59_32","3318","4702","29"
"2013-08-13 11_59_33","3318","4686","32"
"2013-08-13 11_59_33","3318","4710","40"
"2013-08-13 11_59_34","3318","4695","37"
"2013-08-13 11_59_34","3318","4703","26"
"2013-08-13 11_59_35","3318","4701","38"
"2013-08-13 11_59_35","3318","4698","11"
"2013-08-13 11_59_36","3318","4696","39"
"2013-08-13 11_59_36","3318","4703","30"
"2013-08-13 11_59_37","3318","4700","28"
"2013-08-13 11_59_37","3318","4701","16"
"2013-08-13 11_59_38","3318","4700","15"
"2013-08-13 11_59_38","3318","4724","24"
"2013-08-13 11_59_39","3318","4700","20"
"2013-08-13 11_59_39","3747","4593","21"
"2013-08-13 11_59_40","3747","4601","23"
"2013-08-13 11_59_40","3747","4615","14"
"2013-08-13 11_59_41","3747","4633","17"
"2013-08-13 11_59_41","3747","4600","12"
"2013-08-13 11_59_42","3747","4532","18"
"2013-08-13 11_59_42","3747","4601","13"
"2013-08-13 11_59_43","3747","4601","22"
"2013-08-13 11_59_43","3747","4601","27"
"2013-08-13 11_59_44","3747","4609","33"
"2013-08-13 11_59_44","3747","4628","31"
"2013-08-13 11_59_45","3747","4604","34"
"2013-08-13 11_59_45","3747","4596","35"
"2013-08-13 11_59_46","3747","4601","25"
"2013-08-13 11_59_46","3747","4604","19"
"2013-08-13 11_59_47","3747","4600","36"
"2013-08-13 11_59_47","3747","4600","29"
"2013-08-13 11_59_48","3747","4604","32"
"2013-08-13 11_59_48","3747","4601","40"
"2013-08-13 11_59_49","3747","4601","37"
"2013-08-13 11_59_49","3747","4587","26"
"2013-08-13 11_59_50","3747","4597","38"
"2013-08-13 11_59_50","3747","4600","11"
"2013-08-13 11_59_51","3747","4704","39"
"2013-08-13 11_59_51","3747","4604","30"
"2013-08-13 11_59_51","887","1001","14"
"2013-08-13 11_59_52","3747","4603","28"
"2013-08-13 11_59_52","3747","4605","16"
"2013-08-13 11_59_53","3747","4600","15"
"2013-08-13 11_59_53","3747","4599","24"
"2013-08-13 11_59_54","3747","4605","20"
"2013-08-13 11_59_54","3747","4606","21"
"2013-08-13 11_59_55","3747","4601","23"
"2013-08-13 11_59_55","3747","4083","17"
"2013-08-13 11_59_56","3747","4138","12"
"2013-08-13 11_59_56","3747","4096","18"
"2013-08-13 11_59_57","3747","4108","13"
"2013-08-13 11_59_57","3747","4108","22"
"2013-08-13 11_59_58","3747","4110","27"
"2013-08-13 11_59_58","3747","4101","33"
"2013-08-13 11_59_59","3747","4105","31"
"2013-08-13 11_59_59","3747","4102","34"
"2013-08-13 12_00_00","3747","4108","35"
"2013-08-13 12_00_00","3747","4156","25"
"2013-08-13 12_00_01","3747","4180","19"
"2013-08-13 12_00_01","3747","4112","36"
"2013-08-13 12_00_02","3747","4097","29"
"2013-08-13 12_00_02","3747","4101","32"
"2013-08-13 12_00_03","3747","4088","40"
"2013-08-13 12_00_03","3747","4096","37"
"2013-08-13 12_00_04","3747","4132","26"
"2013-08-13 12_00_04","3747","4102","38"
"2013-08-13 12_00_05","3747","4100","11"
"2013-08-13 12_00_05","3747","4099","39"
"2013-08-13 12_00_06","3318","4099","30"
"2013-08-13 12_00_06","3318","4234","14"
"2013-08-13 12_00_07","3318","4604","28"
"2013-08-13 12_00_07","3318","4566","16"
"2013-08-13 12_00_08","3318","4623","15"
"2013-08-13 12_00_08","3318","4605","24"
"2013-08-13 12_00_09","3318","4605","20"
"2013-08-13 12_00_09","3318","4712","21"
"2013-08-13 12_00_10","3318","4600","23"
"2013-08-13 12_00_10","3318","4599","17"
"2013-08-13 12_00_11","3318","4604","12"
"2013-08-13 12_00_11","3318","4604","18"
"2013-08-13 12_00_12","3318","4604","13"
"2013-08-13 12_00_12","3318","4600","22"
"2013-08-13 12_00_13","3318","4625","27"
"2013-08-13 12_00_13","3318","4640","33"
"2013-08-13 12_00_14","3318","4584","31"
"2013-08-13 12_00_14","3318","4593","34"
"2013-08-13 12_00_15","3318","4703","35"
"2013-08-13 12_00_15","3318","4626","25"
"2013-08-13 12_00_16","3318","4621","19"
"2013-08-13 12_00_16","3318","4600","36"
"2013-08-13 12_00_17","3318","4600","29"
"2013-08-13 12_00_17","3633","4584","32"
"2013-08-13 12_00_18","3747","4631","40"
"2013-08-13 12_00_18","3747","4597","37"
"2013-08-13 12_00_19","3747","4725","26"
"2013-08-13 12_00_19","3747","4499","38"
"2013-08-13 12_00_19","887","1007","24"
"2013-08-13 12_00_20","3747","4703","11"
"2013-08-13 12_00_20","3747","4619","39"
"2013-08-13 12_00_21","3747","4592","30"
"2013-08-13 12_00_21","3747","4594","14"
"2013-08-13 12_00_22","3747","4700","28"
"2013-08-13 12_00_22","3747","4631","16"
"2013-08-13 12_00_23","3747","4585","15"
"2013-08-13 12_00_23","3747","4100","20"
"2013-08-13 12_00_24","3747","4112","21"
"2013-08-13 12_00_24","3747","4068","23"
"2013-08-13 12_00_25","3747","4103","17"
"2013-08-13 12_00_25","3747","4095","12"
"2013-08-13 12_00_26","3747","4100","18"
"2013-08-13 12_00_26","3747","4179","13"
"2013-08-13 12_00_27","3747","4096","22"
"2013-08-13 12_00_27","3747","4102","27"
"2013-08-13 12_00_28","3747","4096","33"
"2013-08-13 12_00_28","3747","4100","31"
"2013-08-13 12_00_29","3747","4100","34"
"2013-08-13 12_00_29","3747","4023","35"
"2013-08-13 12_00_30","3747","4101","25"
"2013-08-13 12_00_30","3747","4099","19"
"2013-08-13 12_00_31","3747","4098","36"
"2013-08-13 12_00_31","3747","4100","29"
"2013-08-13 12_00_32","3747","4091","32"
"2013-08-13 12_00_32","3747","4205","40"
"2013-08-13 12_00_33","3747","4137","37"
"2013-08-13 12_00_33","3747","4096","26"
"2013-08-13 12_00_34","3318","4096","38"
"2013-08-13 12_00_34","3318","4202","24"
"2013-08-13 12_00_35","3318","4603","11"
"2013-08-13 12_00_35","3318","4602","39"
"2013-08-13 12_00_36","3318","4600","30"
"2013-08-13 12_00_36","3318","4605","14"
"2013-08-13 12_00_37","3318","4601","28"
"2013-08-13 12_00_37","3318","4596","16"
"2013-08-13 12_00_38","3318","4687","15"
"2013-08-13 12_00_38","3318","4615","20"
"2013-08-13 12_00_39","3318","4602","21"
"2013-08-13 12_00_39","3318","4604","23"
"2013-08-13 12_00_40","3318","4592","17"
"2013-08-13 12_00_40","3318","4598","12"
"2013-08-13 12_00_41","3318","4599","18"
"2013-08-13 12_00_41","887","1081","25"
"2013-08-13 12_00_41","3169","4711","13"
"2013-08-13 12_00_42","3318","4699","22"
"2013-08-13 12_00_42","3318","4543","27"
"2013-08-13 12_00_43","3318","4587","33"
"2013-08-13 12_00_43","3318","4602","31"
"2013-08-13 12_00_44","3318","4600","34"
